id,publishDate,title,url,publication,authors,authorList,image,sentence,country,bias,mediaOutletType,hasElias,hasDemocracyDocket
174386,2021-07-07,Hillary Clinton: Election Integrity Bills Are 'White Supremacist Authoritarianism',https://www.breitbart.com/politics/2021/07/07/hillary-clinton-claims-election-integrity-bills-are-move-toward-white-supremacist-authoritarianism/,Breitbart,Joshua Caplan,Joshua Caplan,https://media.breitbart.com/media/2021/07/GettyImages-1233734064-e1625688056865-640x335.jpg,"“Each of these proposals disproportionately prevents people of color from casting their ballots, and each is egregious in its own right,” Clinton wrote in an op-ed for Democracy Docket.",United States,Right,Web Publication,False,True
174289,2021-04-02,Left-wing activist blasted for suggesting Georgians may not find driver’s license number to vote,https://www.foxnews.com/media/left-wing-activist-drivers-license-number,Fox News,Brian Flood,Brian Flood,https://static.foxnews.com/foxnews.com/content/uploads/2021/01/AP21005555326684.jpg,"However, many progressives say voter ID laws are designed to hamper the ability of minorities to vote, and Democracy Docket founder Marc Elias is concerned Georgians might not know which number to use.",United States,Right,Cable TV News,True,True
174214,2021-09-17,Russia hoaxer Marc Elias forms his own law firm to push his far-left 'voting rights',https://www.independentsentinel.com/russia-hoaxer-marc-elias-forms-his-own-law-firm-to-push-his-far-left-voting-rights/,Independent Sentinel,"M Dowling, Recon Scout Car","M Dowling, Recon Scout Car",https://www.independentsentinel.com/wp-content/uploads/2019/01/marc-elias.jpg,"On the Democracy Docket website asking for donations, it reads:

Democracy Docket is the leading progressive media platform dedicated to providing information, opinion and analysis about voting rights, elections, redistricting and democracy.",United States,Right,Web Publication,True,True
174206,2021-09-15,"Dark money network gives top Dem lawyer 'nearly unlimited funding' for voting rights lawsuits, watchdog says",https://www.foxnews.com/politics/dark-money-network-gives-dem-lawyer-nearly-unlimited-funding-for-voting-rights-lawsuits-watchdog-says,Fox News,Joe Schoffstall,Joe Schoffstall,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/a1fb38a9-1a62-4805-a61a-cf6bf4349913/d71de830-3bbd-464e-8f34-f95de0e8e801/1280x720/match/image.jpg,"But before departing the heavyweight firm used by an extensive list of powerful Democratic politicians, Elias positioned himself with several groups tied to a dark money juggernaut that would help in efforts to push back against the likes of voter identification and redistricting lawsuits across America.

Elias in July 2020 registered Democracy Docket LLC, a site dedicated to acting as a hub for opinion, advocacy and information on voting rights, elections and redistricting, Virginia business records show.",United States,Right,Cable TV News,True,True
174088,2021-10-17,Reliably Partisan: Brian Stelter Offers Softballs to Steele-Dossier Slime Merchant,https://www.newsbusters.org/blogs/nb/tim-graham/2021/10/17/reliably-partisan-brian-stelter-offers-softballs-steele-dossier,mrcNewsbusters,"Tim Graham, Executive Editor","Executive Editor, Tim Graham",https://cdn.newsbusters.org/styles/mobile_thumb_700x400_/s3/2021-10/Reliable%20Sources%20with%20Brian%20Stelter%20-%2011_00_00%20AM%20%2811%29.jpg?itok=PbP8mOTI,"The tinny echoes were overwhelming on Sunday's Reliable Sources as he committed a softball interview with Democrat election lawyer Marc Elias, a central figure in the false Russian-collusion scam and Steele-Dossier mess.",United States,Center,Web Publication,True,True
173945,2020-11-01,"Late Ballots, Mismatched Signatures, Drop Boxes",https://www.westernjournal.com/hundreds-lawsuits-late-ballots-mismatched-signatures-drop-boxes-alter-election/,The Western Journal,"The Daily Caller News Foundation, Thomas Catenacci, Michael Schwarz, C. Douglas Golden, Samuel Short, Jack Davis, Randy Desoto, Founded Tucker Carlson, A Veteran Of Print, Broadcast Media","A Veteran Of Print, Broadcast Media, C. Douglas Golden, Founded Tucker Carlson, Jack Davis, Michael Schwarz, Randy Desoto, Samuel Short, The Daily Caller News Foundation, Thomas Catenacci",https://www.westernjournal.com/wp-content/uploads/2020/10/Voting-1.jpg,"Elias and his team have been involved in more than 60 cases, 18 of which are active, according to Democracy Docket, a website Elias created to “spotlight” voter suppression.",United States,Right,Web Publication,True,True
173825,2021-11-30,Harvard teaching how U.S. elections can be decided by courts,https://www.wnd.com/2021/11/harvard-teaching-u-s-elections-can-decided-courts/,World Net Daily,Around The Web,Around The Web,https://www.wnd.com/wp-content/uploads/2021/10/polling-center-vote-voting-election-Pixabay-1200x630.jpg,"The clinic also touts instructor Daniel Hessel, who has “litigated election law cases with the Campaign Legal Center and environmental cases with the Natural Resources Defense Council.”

Nicholas Stephanopoulos, an attorney who “provides strategic advice for clinic cases [and] helps to litigate some of these matters,” wrote a piece this year for Democracy Docket, the organization run by Marc Elias, a top election lawyer for the Democratic Party.",United States,Right,Web Publication,True,True
173807,2020-08-21,Mail-in Voting Part II: Company the Democratic Party Keeps,https://townhall.com/columnists/loydpettegrew/2020/08/21/mailin-voting-part-ii-company-the-democratic-party-keeps-n2574789,Town Hall,"Loyd Pettegrew, Joseph Chalfant, Jeff Charles, Dmitri Bolt, Storm Paglia, Brad Slager, Steve Cortes, Kurt Schlichter","Brad Slager, Dmitri Bolt, Jeff Charles, Joseph Chalfant, Kurt Schlichter, Loyd Pettegrew, Steve Cortes, Storm Paglia",https://media.townhall.com/cdn/hodl/2018/306/af244bf1-1146-4e2d-88ed-c7eb52f4a5c6.jpg,"In order to support and facilitate mail-in voting, Democracy Docket advocates four mail-in voting guidelines: 1) Postage must be free or paid for by the government; 2) Ballots postmarked on or before election day must be counted; 3)",United States,Right,Web Publication,False,True
173564,2024-12-11,MSNBC: Republicans 'Cheated' to Win House with 'Rigged' Districts,https://www.newsbusters.org/blogs/nb/brad-wilmouth/2024/12/11/msnbc-republicans-cheated-win-house-rigged-districts,mrcNewsbusters,"Brad Wilmouth, Contributing Writer","Brad Wilmouth, Contributing Writer",https://cdn.newsbusters.org/styles/mobile_thumb_700x400_/s3/2024-12/Morning%20Joe-nickel-2024-12-04-0.jpg?itok=Kx3jJp-r,"As Wallace anchored Deadline: White House, she declared that gerrymandering is ""cheating basically,"" and had on liberal redistricting activist Marc Elias who similarly pushed the line that Republicans are worse about gerrymandering than Democrats, and cited California as an example to emulate.",United States,Center,Web Publication,True,True
173445,2022-03-25,Shock Ruling: Court Strikes Down Democrat Gerrymander in Maryland,https://redstate.com/bonchie/2022/03/25/shock-ruling-court-strikes-down-democrat-gerrymander-in-maryland-n540807,Red State,"Bob Hoge, Teri Christoph, Rusty Weiss, Tommy Sears","Bob Hoge, Rusty Weiss, Teri Christoph, Tommy Sears",https://media.townhall.com/townhall/reu/ha/2018/306/adc13cd2-955a-41a7-bf6a-412980742bd1.jpg,"https://t.co/cgUoIdd0Gc — Democracy Docket (@DemocracyDocket) March 25, 2022

Maryland has long been ground zero in the country for ridiculous gerrymandering.",United States,Right,Web Publication,False,True
173208,2025-04-01,Watch: Cory ‘Spartacus’ Booker Holds a Fake Hours-Long Anti-Trump Filibuster and ‘Nobody Cares’,https://redstate.com/rusty-weiss/2025/04/01/watch-cory-spartacus-booker-holds-a-fake-hours-long-anti-trump-filibuster-and-nobody-cares-n2187361,Red State,"Rusty Weiss, Bob Hoge, Teri Christoph, Ward Clark, Tommy Sears","Bob Hoge, Rusty Weiss, Teri Christoph, Tommy Sears, Ward Clark",https://media.townhall.com/cdn/hodl/2019/255/9f9a6ba4-da4b-49ce-bf31-62f798945fbf.png,"New Jersey Sen. @CoryBooker is on the Senate floor, saying, ""I rise with the intention of disrupting the normal business of the United States Senate for as long as I am physically able"" to protest President Trump and Elon Musk.



Watch live: https://t.co/Zi8OhJXJej pic.twitter.com/CXT92L6V5P — Democracy Docket (@DemocracyDocket) April 1, 2025

Advertisement

RELATED:",United States,Right,Web Publication,False,True
170233,2021-03-25,The Left's Legal Top Gun Marc Elias Isn't Finished With Democracy Yet,https://www.theepochtimes.com/the-lefts-legal-top-gun-marc-elias-isnt-finished-with-democracy-yet_3747756.html,The Epoch Times,,,https://img.theepochtimes.com/assets/uploads/2020/12/22/rita-hart-1080x720.jpg,"His political action group, the Democracy Docket, is floating a new strategy to guarantee Democratic majorities in the House and Senate: unseating any Republican they say won unfairly, especially through “voter suppression” or gerrymandering.",United States,Right,Web Publication,True,True
172860,2025-08-01,"This Case Is Not Closed, It Is Not Dismissed, It Has Not Been Complied With"" - Georgia State Election Board Votes to Seek DOJ Assistance to Obtain Voting Records from Fulton County from 2020 Election",https://www.thegatewaypundit.com/2025/08/this-case-is-not-closed-it-is-not/,Gateway Pundit,Jordan Conradson,Jordan Conradson,https://www.thegatewaypundit.com/wp-content/uploads/2025/08/ga-janice-johnson-board-elections-1200x630.jpg,"What are they afraid of?

Via Democracy Docket:

A last-minute resolution passed by the Georgia State Election Board by a 3-2 vote Wednesday called on state authorities to seek assistance from the U.S. Department of Justice (DOJ) and other federal agencies to obtain voting records and documents related to the 2020 contest from Fulton County, the state’s largest county and a Democratic stronghold.",United States,Right,Web Publication,False,True
172834,2025-08-27,VIDEO] Fulton County Board of Commissioners Defy Court Order - Refuse to Appoint Republican Election Board Nominees - Contempt Hearing Today,https://www.thegatewaypundit.com/2025/08/video-fulton-county-board-commissioners-defy-court-order/,Gateway Pundit,Brian Lupo,Brian Lupo,https://www.thegatewaypundit.com/wp-content/uploads/2025/08/fulton-bocs.jpg,"From Marc Elias’s own Democracy Docket: “Julie Adams, who... https://t.co/eiI2ZQyJnd pic.twitter.com/94otzpd6xU — CannCon (@CannConActual) August 27, 2025

Marc Elias’s own Democracy Docket notes that Adams is being labeled an election denier because she refused to vote to certify a Georgia primary election in May 2024 because she felt she was not provided enough information to ensure the election was legitimately run:

“Julie Adams, who currently serves on the Fulton County Board of Elections and Registration, was at the center of May 2024 controversy when she refused to certify the county’s primary election results.",United States,Right,Web Publication,True,True
172804,2025-11-21,NeverTrump 'Conservative' George Conway Eyes Dem Nadler's NYC Seat – As Democratic Challenger,https://www.westernjournal.com/nevertrump-conservative-george-conway-eyes-dem-nadlers-nyc-seat-not-surprising-twist/,The Western Journal,"C. Douglas Golden, Jack Davis, Michael Schwarz, Randy Desoto, Bryan Chai, Samuel Short, Contributor, C. Douglas Golden Is A Writer Who Splits His Time Between The United States, Southeast Asia. Specializing In Political Commentary, World Affairs","Bryan Chai, C. Douglas Golden, Jack Davis, Michael Schwarz, Randy Desoto, Samuel Short, World Affairs",https://www.westernjournal.com/wp-content/uploads/2025/11/Ben-Working-Feature-Image-2025-11-21T012142.871.jpg,"Mr. Conway outlined his pitch on Tuesday night at a private virtual event for paid members of Democracy Docket, the media outlet founded by Marc Elias, the Democratic attorney.",United States,Right,Web Publication,True,True
175909,2025-03-22,Marc Elias Writes to Elon Musk,https://dianeravitch.net/2025/03/22/marc-elias-writes-to-elon-musk/,Diane Ravitch,,,https://lh7-rt.googleusercontent.com/docsz/AD_4nXclcyjU-XM5odSvQfoJLeJtlm9B4eEFvN_FZUsTl-RWBgNQR0L9aL62QIKvi9YVMQrEUkPSEKa_uSw---k4XUXw5cGWAqqFD7ihxj2XTg77BVs2ga0gMafCRS8LQ5K-A-8wORlFsw?key=qGk2N71FPSU8iq_gvt0fSNbT,Marc Elias is a lawyer who leads a group called Democracy Docket.,United States,Center Left,Independent Journalism,True,True
172765,2023-12-12,GOP’s hopes to keep House majority in serious danger after latest NY supreme court ruling,https://www.alternet.org/gop-majority-in-danger-court/,Alternet,Carl Gibson,Carl Gibson,https://www.alternet.org/media-library/image.png?id=50336047&width=1200&height=600&coordinates=0%2C51%2C0%2C52,"Democratic-aligned election attorney Marc Elias tweeted on Tuesday that the state's highest court ruled in his favor, upholding his petition that the courts should compel the IRC to re-draw Congressional redistricting maps prior to the 2024 general election.",United States,Left,Web Publication,True,True
172761,2023-12-18,Cheers and Jeers: Monday,https://www.dailykos.com/stories/2023/12/18/2211963/-Cheers-and-Jeers-Monday?pm_campaign=blog&pm_medium=rss&pm_source=main,Daily Kos,,,https://images.dailykos.com/images/1016107/story_image/CheersandJeerssharpedgelogo.jpg?1639234149,"Friday evening, Saint Marc Elias at Democracy Docket, an organization that's kryptonite to right-wing vote suppressors, delivered a stocking full of good news in his daily email blast.",United States,Left,Web Publication,True,True
172752,2023-12-29,Democrats target GOP extremists as they look to build power in state legislatures,https://www.dailykos.com/stories/2023/12/29/2214261/-Democrats-target-GOP-extremists-as-they-look-to-build-power-in-state-legislatures?pm_campaign=blogpm_medium=rsspm_source=,Daily Kos,,,https://images.dailykos.com/images/1259802/story_image/AP23258734726237.jpg?1703800338,"In an article for Democracy Docket, Williams touts 2024 as “the year of the states,” calling state legislative races “the Democrats’ secret weapon” for the upcoming election.",United States,Left,Web Publication,False,True
172742,2024-01-23,Cheers and Jeers: Tuesday,https://www.dailykos.com/stories/2024/1/23/2218664/-Cheers-and-Jeers-Tuesday?pm_campaign=blog&pm_medium=rss&pm_source=,Daily Kos,,,https://images.dailykos.com/images/1016107/story_image/CheersandJeerssharpedgelogo.jpg?1639234149,"This morning Democracy Docket is in our weekly Energize An Ally spotlight because without strong national voting rights protections (thank you, turncoats Joe Manchin and Kyrsten Sinema for killing legislation that would've enshrined them into law), it’s up to individuals like him, and groups like his, to save our asses in 2024 and beyond.",United States,Left,Web Publication,True,True
